date;employee_title;employee_status;review_title;pros;cons
2019-10-04;Senior Petroleum Engineer;Current Employee, more than 10 years;Great Work-Life Balance and fun co-workers;"The company is extremely supportive of personal growth. They have fabulous family leave policies, and the work is technically challenging.
";"1) The bureaucracy and office politics make it almost impossible to execute projects that are quick wins. The endless hoops of review and approval are frustrating and cause low job satisfaction since it is difficult to progress value adding projects. 2) Although BP is a global company, it is increasingly difficult to obtain an Expat role.
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2019-09-26;Clerk;Former Employee, more than 1 year;It's a gas station, so...;"You get to make small talk all day. Incredibly laid back.
";"Not much to do so you get bored very quickly unless you wan to pretend you're in the Navy. I.E get things dirty to clean them in order to appear like you're doing something.
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2019-10-07;Human Resources Manager;Former Employee, more than 10 years;Too much transition;"nice people, good benefits, good work family balance
";"weak and indecisive leadership. company lacks direction
Be the first to find this review helpful
Helpful
Share
Repor"
2019-09-19;Head of Procurement;Current Employee, more than 8 years;Great company and great executive leadership;"Challenge, compensation, global opportunities, scale
";"Complexity, limited women in senior roles
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2019-09-19;Petroleum Engineer;Current Employee, more than 10 years;Great benefits;"Excellent work-life balance, cutting edge benefits (maternity/paternity), flex fridays, opportunity to travel abroad. Excellent colleges.
";"Lots of process and slow moving action. Too long to execute value adding projects.
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2019-09-09;Senior Geologist;Current Employee, more than 10 years;Great Company to work for;"Fair, honest, flexible, technology leader
";"Bureaucratic, slow to act, slow to respond
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2019-09-03;Geophysicist;Former Employee, more than 3 years;Good work-life balance;"Lost and useless upper management that does not care and only is in reactive mode.
";"Good work-life balance, ok pay
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2019-08-27;Data Coordinator;Current Employee, more than 8 years;Overall good;"Pay, bonus, benefits, coworkers, overall culture and mindset
";"Big global company that at times is too top heavy to make decisions. Can be a large disconnect between local business units central teams (people in London and Houston don’t always know how oil and gas production works and the ramifications and effort it takes to deliver what is asked). Also BP likes to change, saying around here goes “if you don’t like something, wait two years, it’ll change.” Can’t learn from mistakes, constantly changing systems to new systems that don’t work properly, unsupported and don’t meet requirements. Have now started rolling out new enterprise systems that don’t work properly for weeks after launch and with no actual training on how they work. Employees are expected to just figure it for themselves. Lots debt and expenses from oil spill, oil price downturn and buying assets has led them to sell current assets.
Verify your email to continue reading or Resend email
2 people found this review helpful
Helpful
Share
Repor"
2019-08-29;Learning and Development;Former Employee, more than 8 years;Good place to work, depending on your manager;"Employee benefits Collaborative work environment Flex work schedules
";"Managers are hit and miss, just as all managers are; some know how to get the best out of a team and others are in management simply because it was a “Step” up the chain to the golden rung.
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2019-08-23;Engineer;Current Employee, less than 1 year;best oil company you can work for;"best insurance and the food
";"bad and low annual salary
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2019-09-07;Cashier;Current Employee, less than 1 year;Meh;"Money, coworkers, and a cool boss.
";"Treated poorly, racists, drama, discrimination, low hours.
Be the first to find this review helpful
Helpful
Share
Repor"
2019-08-27;Customer Management;Former Employee, more than 10 years;Beware;"Great Benefits. Great work life balance.
";"Low Moral. Too many reorganizations.
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2019-08-08;Process Engineer;Current Employee, more than 8 years;Good place to work;"Large company with good people and many growth opportunities.
";"overall, I would say BP is a good company
Verify your email to continue reading or Resend email
Be the first to find this review helpful
Helpful
Share
Repor"
2019-09-09;Senior Supply Chain Manager;Former Employee, more than 3 years;"If you believe in work ethics, run. don't look back; run away from BP";"Great gyms, restaurants, common areas, gardens. They really splurged on the non-work element of the job.
";"After the Macondo disaster, they decided to hire a lot of very qualified people to fix their supplier contract problems, Supplier quality, on-time delivery, improving KPIs and other metrics of performance, etc. It was all a huge facade. At the end of the day, they ground down these highly qualified new hires with red-tape, bureaucracy, and the worst inefficiency. All they really wanted was to look good if they were audited. Not to really fix any of the structural problems that caused the Gulf of Mexico catastrophe to begin with. A lot of copy-and-paste in Excel. a lot of BS KPIs, when category managers have no access to on-time-delivery or to Quality from suppliers. They don't even approve a trip to Lousiana from Houston, for god sakes! If you want to be well paid and look the other way, this is the place for you. If you rock the boat, they will make your life a living hell and drive you out.
Verify your email to continue reading or Resend email
4 people found this review helpful
Helpful
Share
Repor"
