ID,Initial_ID,cons,insurance,safety,balance,retirement,culture,racism,sexism,ageism,benefits,opportunities,privacy,resources
9376,374,"This company claims they are family friendly. In all reality they are all about money, and in this market, with the andeavor purchase/ debt they are in major cost cutting mode. Since the MPLX failed to bring in the sustainable 10% growth they're looking at selling major assets, and reducing head count. Like most companies, you are just a number, and they will make you feel just that way. Their ""safety focused "".... well it's all about safety until it's about money, then all bets are off . It's a poorly managed, cutthroat business with and awful HR dept, incompetent management, skeleton crews in the field who work their lives away. Marathon was once ranked as the best large company to work for in Forbes, now it continues to free fall as the administration destroys the company from the inside out. If you're looking for a secure company, look elsewhere.. Advice to Management. Stop treating your employees like they're just a number for one. Field management is poor at best. Nobody likes Findlay, nobody.. 3 people found this review helpful. Helpful. Share. Repor",0,1,0,0,1,0,0,1,0,1,0,0
9374,372,"Company has drastically changed over the last two years. Layoffs, culture issues, many expansion opportunities gone.. Be the first to find this review helpful. Helpful. Share. Repor",0,0,0,0,1,0,0,0,0,1,0,0
9372,370,Work life balance is sometimes difficult to manage.. Be the first to find this review helpful. Helpful. Share. Repor,0,0,1,0,0,0,0,1,0,0,0,0
9365,363,"Benefits, pay, management and lack of growth opportunities. As marathon has taken over they have become more corporate and do not care about their employees. Work life balance is abysmal and they have guaranteed working full weekends with no comp time.. Advice to Management. Learn that you are not the only company in Denver and listen to your employees concerns.. 2 people found this review helpful. Helpful. Share. Repor",0,0,1,0,1,0,0,1,1,1,0,1
9353,351,"Minimal opportunities for progression at individual sites, conservative and traditional decision making, behind the times related to technology. Advice to Management. Need to put more careful consideration into who moves into supervisory roles, find better ways to effectively communicate. 1 person found this review helpful. Helpful. Share. Repor",0,0,0,0,0,0,0,1,0,1,0,0
9350,348,Management is terrible. Its like highschool. You're on the inside with management or your not. If your not then life is more difficult.. 2 people found this review helpful. Helpful. Share. Repor,0,0,0,0,1,0,0,1,0,0,0,0
9338,336,"Divided management, poor employee morale and outlook, safety hazards everywhere. High operating cost and regulations strangle the business.. Advice to Management. Hostility towards legacy employees creates enemies across the workplace. Its bad for employee morale and hurts productivity. Respect your peers regardless of their backgrounds.. 1 person found this review helpful. Helpful. Share. Repor",0,1,0,0,0,0,0,1,0,0,0,0
9336,334,work-life balance may be sacrificed during refinery turnarounds. Be the first to find this review helpful. Helpful. Share. Repor,0,0,1,0,0,0,0,0,0,0,0,0
9318,316,bad work life balance and difficult to get promoted without moving around. Be the first to find this review helpful. Helpful. Share. Repor,0,0,1,0,0,0,0,0,0,0,0,0
9307,305,"Lack of work remote flexibility (prior to the pandemic); lack of diversity across the organization. Advice to Management. Although MPC is a huge organization, which makes it difficult to pivot, I believe they have the opportunity to set themselves apart from other energy companies and appeal to new talent by making a shift towards remote working options and focusing on creating a more diverse workforce, especially in management and executive roles.. Be the first to find this review helpful. Helpful. Share. Repor",0,0,0,0,0,0,0,1,0,1,0,0
9299,297,Not much opportunity for advancement. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,1,0,0
9149,147,"Promotions take up to 5 years, non-competitive salaries, antiquated rules. Advice to Management. Times are changing but MPC is not. To remain competitive there needs to be changes to the way talent is retained outside of just offering insurance and retirement.. Be the first to find this review helpful. Helpful. Share. Repor",1,0,0,1,0,0,0,1,1,0,0,0
9146,144,Career progression is rigid and slow. You have to put in the time to be in consideration for promotions.. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
9137,135,"management, blind eye toward those who actually care about the company. ANTI-UNION, keep employees that can't pass OQ. Advice to Management. Get rid of the clicks and keep the people that care about the work they do opposed to what's in it for me mentality. Be the first to find this review helpful. Helpful. Share. Repor",0,0,0,0,1,0,0,1,0,0,0,0
8986,174,"not always as competitive in terms of salary/vacation for young professionals compared to other big companies in Detroit, but it is made up for with the good culture/life balance. Be the first to find this review helpful. Helpful. Share. Repor",0,0,0,0,1,0,0,0,1,0,0,0
9024,22,Overwork employees and don’t care about job satisfaction. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
9020,18,"forced overtime, Job security (unless in the union), managers talking about employees behind their back. Maintenance department managers show favoritism to employees that truly do not deserve the promotions that were received. I was told for myself when Marathon repurchased the st Paul park refinery by the HR professionals from corporate that I would qualify for the retirement health benefits at the time they purchased the refinery. 2 years later I was laid off due to covid and corporate restructuring. the severance package was good but not I hit the lottery. but 3 weeks before I was supposed to start my retirement health plan I receive a letter stating what I needed to do to enroll in the program. the next week I receive another letter saying that I do not qualify for the retirement health care program????? i called HR and was basically told to bad. I called and tried to explain what I was told at the transition and that I had 25+ years with the company. My advice is if you ever apply for a job there make sure it's part of the union, its is the only way you'll have any job security and you will also get raises.. Advice to Management. The employees do see all of the mishandling of things that take place in the maintenance department. yet nothing changes, people without the knowledge required are advanced due to being able to BS with the senior management. very poor and unprofessional managerial taking place! example of this during the layoff ""due to covid"" there were about 17 people laid off and a majority of these people were over the age of 50 most with 15+ years of service. I really don't have any idea what there selection process was but the positions that were laid off didn't go away they were just reassigned. from what I have seen Marathon has posted job positions that were supposedly no longer needed during the covid period (which is still here).. Be the first to find this review helpful. Helpful. Share. Repor",1,0,0,1,1,0,0,1,1,1,0,1
