Company;review_title;pros;cons;score_pros;score_cons;insurance_pros;safety_pros;balance_pros;retirement_pros;culture_pros;racism_pros;sexism_pros;ageism_pros;benefits_pros;opportunities_pros;privacy_pros;resources_pros;insurance_cons;safety_cons;balance_cons;retirement_cons;culture_cons;racism_cons;sexism_cons;ageism_cons;benefits_cons;opportunities_cons;privacy_cons;resources_cons
ExxonMobil;Sinking Ship;Pay is ok and the benefits are above average;ALL decisions are made at the very very top so everyone underneath is just managing up. Performance management is forced distribution. Basically every employee is stacked against each other and the bottom 8% are offered a package to leave. This leads to a ton of anxiety with the workforce and makes daily life pretty terrible. There is nothing modern or progressive about the company. They don’t support work flexibility or remote work. It’s all very uptight and unpleasant.11 people found this review helpfulHelpfulShareRepor;0.53;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Company pays competitive wages;Competitive wages for oil and gas industry;Outsourcing jobs to lower cost countries continues.;0.18;0.68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Very good company;Great company to work for;Nothing comes to mind as of now;0.62;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Great company;Very fair and ethical company;Performance will greatly depend on supervisor;0.73;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Good pay but long hours;Competitive salary and good benefits;ranked against coworkers, typically long hours, no longer matches contributions to 401K;0.74;0.68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;all ok;all good within the company;nothing to report that caught my eye;0.44;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Avoid for IT positions;If you can make it to retirement the pension can be very lucrative;The backwards and conservative thinking of Corporate leadership means nothing ever changes.1 person found this review helpfulHelpfulShareRepor;0.0;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Pay should be higher;Convenient hours and consistent schedule;Unfair compensation for work that’s being done1 person found this review helpfulHelpfulShareRepor;0.0;0.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Rewarding work for less pay;used to be stability, rewarding work;old forced ranked performance ranking system removed, but new ranking still is a relative performance ranking system, meaning you are still compared to others who are in a wide pay grade range but everyone has different scopes/roles/responsibilities.4 people found this review helpfulHelpfulShareRepor;0.53;0.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Great Company;Work-life balance, great people to work with;Oil and gas industry, always a roller coaster;0.62;0.78;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Great company;Good pay great hours great coworkers;Long days benefits not that good;0.89;0.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Great colleagues, poor management;Great colleagues, interesting work, benefits before being cut;Management, rigidity, inflexible culture, fear to change, management of layoffs;0.81;0.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Overrated Place to WOrk;Very nice campus, great mentors, great training.;Prides itself on stability and is a reason they do not give bonuses, but honestly, with the last round of layoffs, this is not true. Zero career advancement in my role.;0.91;0.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Great experience;Salary, stability, balanced work hours, good training, exposure to different projects.;Some employees have old-school thinking.;0.44;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;The grass isn’t always greener on the other side;Great benefits and flexible schedule;Performance is a competition between your fellow coworkers. Lots of problems with admins, back stabbing;0.82;0.62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Legacy Co.;Good pay. Nice office. Good brand.;Bad culture. No raises for now.;0.8;0.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Family environment;Feels like a family overall.;Lots of mandatory over time.;0.36;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;senior analyst in the oil industry;Offers you the ideal environment to progress your career, attractive benefits and excellent training;Too much bureaucracy can be stifling;0.94;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Test;Test test test test test;too much management in the company;0.0;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Review;Good pay, strong technical folks;Poor strategy, worse supervisors and managers2 people found this review helpfulHelpfulShareRepor;0.7;0.15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Terrible management, decent pay and benefits;Some benefits are good, and has decent pay. Middle of the pack hourly wage for the industry.;Do not value employees and very poor leadership team1 person found this review helpfulHelpfulShareRepor;0.62;0.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Good Experience, Chose not to return;Internship was kept during the pandemic.;Difficult to create change as an intern;0.0;0.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Cut benefits, office politics, and toxic leadership;The pay is decent, and you won't take your work home with you.;"The job is mind-numbingly simple and routine. Two of the supervisors and the lab manager are toxic to those that work under them, patronizing when honest feedback is given, and then act shocked when new hires and contractors don't last six months before moving on to better positions at other companies. Almost all benefits were cut last year while the company shareholder dividend was maintained, and no raises were given out. There is extremely low morale, but with current leadership, it is being ignored rather than addressed. Claims of the utmost focus on quality go out the window when production metrics are threatened. Constantly short-staffed due to high turnover rate (because of excessively low morale). Would highly recommend you look elsewhere for lab work; this facility is a dead end.4 people found this review helpfulHelpfulShareRepor";-0.1;-0.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Bad;People, hours, place, flexibility, you are on your own;Manager, pay, long hour, customer, bad overall;0.34;0.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;One of the better companies not the best;Above average pay, lots of OT, good retirement plan, good culture;Company don’t give a sh about you, work your butt off but they will reward you with nothing. Reward you with locking you out and no fair contract. No bonuses1 person found this review helpfulHelpfulShareRepor;0.66;0.71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Process Engineer at Baytown Refinery;Great starting salary, very dynamic job.;Long hours, and on call requirements.;0.79;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Good people;Good people with high integrity and progressive culture;Large company slow to adapt;0.67;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Can be a good company to work for.;Good benefits and pay. Stability;Culture. Company doesn't seem to care about morale.;0.62;0.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;My review;Good salary and benefits consistently;relocations to global locations and cities;0.67;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Archaic & Inflexible Culture;Company used to have strong financial discipline with world-class technical abilities;Archaic culture and practices in a rapid de-carbonizing world with no forward looking strategy1 person found this review helpfulHelpfulShareRepor;0.65;0.68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;What you expect;Meritocracy, driven by performance, opportunities to advance upon good performance;Corporate out-of-touch with employees, more concerned with investors’ view;0.73;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Not great for young professionals;"Great Contracting/Negotiation Exposure; large responsibility out of school";"Don't value innovation or new ideas; stuck in their ways; lateral career trajectory";0.62;0.38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Once a great company, it is going down;Good to start your professional life here.;The company is clearly going down in innovation and technology;0.44;0.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;declining;Still has some financial clout;Poor management making many mistakes1 person found this review helpfulHelpfulShareRepor;0.0;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Still a good place to work;"Challenging problems to solve; research opportunities; expat assignments";Could use more transparency with personnel moves;0.32;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Not great;Some of the people there;Everything else about the company;0.0;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Slow moving engineering focused company;Engineering company, consistent, tries to develop talent internally;slow to change, lacks transparency on compensation practices, slow to adopt new technology;0.42;0.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Job;Not too many pros so I have none too mention;Alot of cons at this company1 person found this review helpfulHelpfulShareRepor;0.0;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Analyst;Stable Job, stable pay, stable raises;Work-Life Balance isn’t great in early career;0.64;0.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Historically competitive company lacking vision and motivated by fear.;Intelligent, competent individual contributors. Good compensation relative to job duties.;Risk averse, Managed by fear. The best engineers don't always make the best managers / leaders.1 person found this review helpfulHelpfulShareRepor;0.8;0.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;A great place to work if you're the ExxonMobil type;EXTREMELY great career opportunities (diverse opportunities and all over the world). pay is good, benefits are good when you have them, some of the people are great;Giant slow moving corporation, takes forever to do anything and you have to jump through hoops when you do. Upper management treats employees poorly.;0.97;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Great Pay and Benefits, Great People, Management can be spotty;Pay and Benefits Co-Workers are topnotch typically Locations are generally fine;Red Tape Hierarchy reporting that causes slow movement Cut throat environment;0.46;0.69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;;Good company to work for.;Nothing to share at the moment;0.44;0.71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Okay;Great people form all different backgrounds.;Health benefits could be improved.;0.62;0.91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Great place to work;Friendly community, kind people, clean store.;Strange hours, weekend work, open on Holidays.;0.85;0.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Just ok;Salary, training opportunities ( LIMITED but very unique);Horrible company culture. They do not care about the employees. Some of the locations away from the headquarters do not GO by the company's policy of flexible working hours. Middle managers are so negligent, lack leadership and management skills, VERY old school.... that is just to say the least. In the Houston campus, there is a lot of opportunity to grow. ANYWHERE else, you are screwed. if your manager does not want you to advance, he/she will NOT care about your professional development. This is due to their fear of being replaced by younger generations in supervisory positions3 people found this review helpfulHelpfulShareRepor;-0.0;-0.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Good for long term career;Solid pay and other benefits;Not too many that I can think of;0.42;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Good;Pay is good pay is hood;None none none none none;0.27;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Stable and good benefits;Benefits and high pay for work load;Limited creativity, limited sphere of decision making;0.3;0.77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Former inter;Very interesting place to work and fast paced;Very intense and very high stakes;0.46;0.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;XOM Review;Salary and work life balance;Work is repetitive and dull. Management is slow to innovate.;0.0;0.74;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Bad management, Bad HR - do not recommend for long term employment;Decent pay, good coworkers, good office;Senior management is actively looking at how to displace engineers to India, and where further benefits can be cut. Need I say more? To summarize the Senior Leadership culture? Toxic.2 people found this review helpfulHelpfulShareRepor;0.66;0.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Worst company to work for;Average compensation, just an average or below average mediocre company;Leadership at all levels lacks vison and common sense! Too much system oriented missing the wood for the tree. Too much favouritism to selected few. Intellectually bankrupt so called managers and specialist.4 people found this review helpfulHelpfulShareRepor;0.0;0.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ExxonMobil;Going downhill fast;Company still thinks it is strong, has a uniquely great culture, is financially sound and makes no mistakes, and perception is reality, at least for management.;Company has been in decline for a decade now - it has been hollowed out. Once-strong culture has devolved into an echo chamber of yes-men, who compete to flatter the management layer above them. Technical work is no longer primary - there is direct and indirect pressure to produce the politically expected outcome. By now we have a whole generation of managers raised like that and hijacking the company to enrich themselves. This does not bode well for the company's future.15 people found this review helpfulHelpfulShareRepor;0.86;0.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
