Company;Date;Score;Review;Criteria
Schlumberger;12/05/2021;58.35493874231102;Competitive salary Global presence Trains you for your next employer;Benefits
Schlumberger;25/04/2021;94.7282802094454;Good benefits, fun environment, good company to work for.;Benefits
Schlumberger;24/04/2021;54.5320522596716;Pay is ok but long hours.;Benefits
Schlumberger;22/04/2021;93.15743988612681;great people, good benefits, vacaction;Benefits
Schlumberger;22/04/2021;88.20090488536425;good work environment and great pay;Benefits
Schlumberger;21/04/2021;81.07874536119161;Good benefits, company vehicle, pay rate is decent;Benefits
Schlumberger;14/04/2021;93.64038432209853;Competitive pay, good benefits, great work-life balance;Benefits
Schlumberger;15/04/2021;76.87967058105842;Good company, high pay, advanced technology;Benefits
Schlumberger;14/04/2021;84.91179909511466;Challenging, benefits, team, people, holidays;Benefits
Schlumberger;28/04/2021;89.69040719841391;The ability to get involved in training and the internal development is unlike any other company I have worked for. Though sometimes this is more extensive than needed, it offers an environment willing to train, which isn't always available in most other companies. Benefits are good.;Benefits
Schlumberger;12/04/2021;79.78242082253064;competitive salary, travel, exciting work, small team;Benefits
Schlumberger;12/04/2021;81.07874536119161;great compensation and early responsibilities;Benefits
Schlumberger;26/04/2021;90.35636215749074;Good pay. Good training. Easy to understand promotion schedule;Benefits
Schlumberger;26/04/2021;81.07874536119161;Good pay, training, and benefits;Benefits
Schlumberger;22/04/2021;93.79289309135277;Great pay and excellent benefits.;Benefits
Schlumberger;12/05/2021;81.07874536119161;#NOM?;Benefits
Schlumberger;05/04/2021;82.84784708454069;Good pay, good training, early career mobility.;Benefits
Schlumberger;08/05/2021;63.19963397895379;Salary salary pay good pay;Benefits
Schlumberger;16/04/2021;93.4827919272025;Good benefits and job security in good times;Benefits
Schlumberger;31/03/2021;91.12398962940371;Schlumberger is a great company to work for that values employees input. Pay is relatively ok depending on positions and field;Benefits
Schlumberger;14/04/2021;90.62071069086471;Good People, Good Benefits are provided;Benefits
Schlumberger;29/03/2021;91.5865995628082;Great place and great pay;Benefits
Schlumberger;29/03/2021;87.08250724416655;Clear career progression path for engineers, great pay;Benefits
Schlumberger;12/04/2021;49.31116872553506;and;Benefits
Schlumberger;28/03/2021;83.88490671546947;The pay was a bit higher than average. A variety of tasks for you to work on and learn from. My supervisor was really nice and taught me a lot of good practices in data analysis.;Benefits
Schlumberger;10/04/2021;87.40277565960044;Lots to learn, always there is some sort of challenge. Relaxed working environment so as long as work is being done then they don't care. Pay is truly better than elsewhere in the oil and gas industry;Benefits
Schlumberger;26/03/2021;93.15743988612681;Great company to work for good benefits;Benefits
Schlumberger;25/03/2021;49.31116872553506;Pros are Mobility, Compensation, Results-Driven;Benefits
Schlumberger;25/03/2021;88.87702709572469;Good and capable people, Fair Compensation, Training;Benefits
Schlumberger;07/04/2021;95.17563926592449;Good pay, good benefits, great training programs.;Benefits
Schlumberger;23/03/2021;94.7282802094454;Good leadership, strong international presence/footprint, good benefits;Benefits
Schlumberger;19/03/2021;82.81226170504804;Pay and benefits were really good;Benefits
Schlumberger;31/03/2021;94.0826597529358;Great pay. Good bonuses. Proper mentorship;Benefits
Schlumberger;30/03/2021;89.50231304966701;Good people to work with, team atmosphere. Good pay and benefits.;Benefits
Schlumberger;30/03/2021;89.79716333689188;Good benefits, opportunities to move around the globe;Benefits
Schlumberger;28/03/2021;68.72045142595701;Benefits, diversity in the team;Benefits
Schlumberger;27/03/2021;80.44329215596565;Salary, benefits, diversity, location, flexibility;Benefits
Schlumberger;27/03/2021;49.31116872553506;salary, projects, experience, diversity, vacation;Benefits
Schlumberger;10/03/2021;81.07874536119161;"Good pay and benefits; Career development";Benefits
Schlumberger;09/03/2021;94.84520359920697;Great company and great benefits;Benefits
Schlumberger;09/03/2021;83.39687865385594;Diversity, team environment, good benefits;Benefits
Schlumberger;22/03/2021;89.19221188551676;Decent salary Great medical insurance Some of the people are nice;Benefits
Schlumberger;08/03/2021;62.0202328300544;good benefits including paid sick leave and time for personal things. 401k up to 7% and discount stock program;Benefits
Schlumberger;22/03/2021;89.50231304966701;Good pay and benefits, opportunities if you want them.;Benefits
Schlumberger;20/03/2021;97.65136495348484;If you get a good team, it's the best you'll ever have. Collaborative environment and cool people. Bosses actually care about personal development. LARGE pay gaps by age and gender. Good outlook on safety procedures and HSE.;Benefits
Schlumberger;02/03/2021;85.83193533628184;Flexible working hours Good pay & benefits;Benefits
Schlumberger;26/02/2021;80.50429566366735;Good structured, not the worst benefits on the market;Benefits
Schlumberger;25/02/2021;95.17563926592449;Pay is good, benefits are good, the people are awesome;Benefits
Schlumberger;23/02/2021;82.84784708454069;good pay good people to work with;Benefits
Schlumberger;16/02/2021;88.20090488536425;#NOM?;Benefits
Schlumberger;04/03/2021;89.79716333689188;Good Benefits, Global presence, Career opportunities;Benefits
Schlumberger;04/03/2021;82.84784708454069;Good pay, good work-life balance;Benefits
Schlumberger;15/02/2021;89.50231304966701;Good people and culture, salary great;Benefits
Schlumberger;01/03/2021;75.11565248335114;- Training and Development is excellent - International Experience - although downturns and tech have reduced the international transfer culture - Technical level of co-workers is very high - Benefits are ok, but cannot compete with Oil operators;Benefits
Schlumberger;12/02/2021;88.54150780336536;Great benefits and lots of hours;Benefits
Schlumberger;25/02/2021;93.64038432209853;Good pay good money good benefits;Benefits
Schlumberger;10/02/2021;97.7632047176046;Very diverse culture-people from all over the world, great management, good salary and great benefits, flexible hours, constant learning and development, career opportunities, very interactive...always some kind of events going on.;Benefits
Schlumberger;10/02/2021;94.7282802094454;Interesting projects, care about people, health care and vacation benefits;Benefits
Schlumberger;07/02/2021;93.15743988612681;Good long term prospects, good employee benefits;Benefits
Schlumberger;07/02/2021;83.39687865385594;Good managers, projects and benefits;Benefits
Schlumberger;07/02/2021;90.62071069086471;Is good company, has good benefits;Benefits
Schlumberger;21/02/2021;87.83996746479592;Good Benefits (401k match, 3 weeks starting vacation, dental, medical, vision);Benefits
Schlumberger;06/02/2021;49.31116872553506;Training salary and progression relocation;Benefits
Schlumberger;06/02/2021;83.39687865385594;Good managers, projects, and benefits.;Benefits
Schlumberger;04/02/2021;68.72045142595701;Salary, Benefits, highly tech company;Benefits
Schlumberger;19/02/2021;87.46886279294394;-Decent benefits (matching 401K, medical, dental, vision, basic life) -salary in line with industry -focus on safety;Benefits
Schlumberger;04/02/2021;83.39687865385594;Some are good in benefits;Benefits
